"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","nFORCE__Group__c","nFORCE__Is_Hidden__c","nFORCE__Order__c","nFORCE__Parent_Route__c","nFORCE__Route__c","nFORCE__lookupKey__c","nPortal__Is_Portal_Enabled__c","nFORCE__Orchestration_Step__c","nPortal__OA_Auto_Decision_Required__c","nPortal__OA_Business_Credit_Pull_Required__c","nFORCE__Has_Visibility_Criteria__c","nFORCE__Is_Default_Context_Child__c","nFORCE__Is_Forward_Navigation_Disabled__c","nFORCE__Question_Group__c","nFORCE__Visibility_Criteria__c","Route_App_Name__c","Route_Screen__c","nFORCE__Conditional_Display_Criteria__c","nPortal__OA_Credit_Pull_Required__c","nFORCE__Primary_Button_Text__c"
"a2D5f000000p19MEAQ","0055f000004XdsRAAS","","0455","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDWEA0","false","9500060.0","","a2E5f000000y1n1EAA","a2D5f000000p19MEAQ","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","false",""
"a2D5f000000p19NEAQ","0055f000004XdsRAAS","","0457","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDUEA0","false","9500060.0","","a2E5f000000y1n1EAA","a2D5f000000p19NEAQ","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","false",""
"a2D5f000000p19OEAQ","0055f000004XdsRAAS","","0458","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDXEA0","false","9500060.0","","a2E5f000000y1n1EAA","a2D5f000000p19OEAQ","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","false",""
"a2D5f000000p19PEAQ","0055f000004XdsRAAS","","0459","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDSEA0","false","1.0","a2E5f000000y1nVEAQ","a2E5f000000y1ndEAA","a2D5f000000p19PEAQ","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19QEAQ","0055f000004XdsRAAS","","0460","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDREA0","false","1.0","a2E5f000000y1nVEAQ","a2E5f000000y1ndEAA","a2D5f000000p19QEAQ","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19REAQ","0055f000004XdsRAAS","","0465","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDSEA0","false","4.0","a2E5f000000y1nVEAQ","a2E5f000000y1neEAA","a2D5f000000p19REAQ","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19SEAQ","0055f000004XdsRAAS","","0466","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDREA0","false","4.0","a2E5f000000y1nVEAQ","a2E5f000000y1neEAA","a2D5f000000p19SEAQ","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19TEAQ","0055f000004XdsRAAS","","0469","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","8300070.0","a2E5f000000y1nxEAA","a2E5f000000y1o3EAA","a2D5f000000p19TEAQ","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19UEAQ","0055f000004XdsRAAS","","0470","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDWEA0","false","17010.0","a2E5f000000y1oHEAQ","a2E5f000000y1oHEAQ","a2D5f000000p19UEAQ","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19VEAQ","0055f000004XdsRAAS","","0472","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDUEA0","false","17010.0","a2E5f000000y1oHEAQ","a2E5f000000y1oHEAQ","a2D5f000000p19VEAQ","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19WEAQ","0055f000004XdsRAAS","","0473","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDXEA0","false","17010.0","a2E5f000000y1oHEAQ","a2E5f000000y1oHEAQ","a2D5f000000p19WEAQ","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19XEAQ","0055f000004XdsRAAS","","0474","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDWEA0","false","17000.0","","a2E5f000000y1oHEAQ","a2D5f000000p19XEAQ","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19YEAQ","0055f000004XdsRAAS","","0476","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDUEA0","false","17000.0","","a2E5f000000y1oHEAQ","a2D5f000000p19YEAQ","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19ZEAQ","0055f000004XdsRAAS","","0477","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDXEA0","false","17000.0","","a2E5f000000y1oHEAQ","a2D5f000000p19ZEAQ","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19aEAA","0055f000004XdsRAAS","","0478","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","8600020.0","a2E5f000000y1nlEAA","a2E5f000000y1nnEAA","a2D5f000000p19aEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19bEAA","0055f000004XdsRAAS","","0481","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDYEA0","true","1.000006E7","","a2E5f000000y1oVEAQ","a2D5f000000p19bEAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false",""
"a2D5f000000p19cEAA","0055f000004XdsRAAS","","0482","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDWEA0","false","9500110.0","","a2E5f000000y1oVEAQ","a2D5f000000p19cEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19dEAA","0055f000004XdsRAAS","","0484","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDUEA0","false","9000070.0","","a2E5f000000y1oVEAQ","a2D5f000000p19dEAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false",""
"a2D5f000000p19eEAA","0055f000004XdsRAAS","","0485","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDXEA0","false","9000070.0","","a2E5f000000y1oVEAQ","a2D5f000000p19eEAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false",""
"a2D5f000000p19fEAA","0055f000004XdsRAAS","","0487","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDSEA0","false","0.0","a2E5f000000y1nfEAA","a2E5f000000y1nfEAA","a2D5f000000p19fEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19gEAA","0055f000004XdsRAAS","","0488","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDREA0","false","0.0","a2E5f000000y1nfEAA","a2E5f000000y1nfEAA","a2D5f000000p19gEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19hEAA","0055f000004XdsRAAS","","0489","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDSEA0","false","3.0","","a2E5f000000y1nfEAA","a2D5f000000p19hEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19iEAA","0055f000004XdsRAAS","","0490","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDREA0","false","3.0","","a2E5f000000y1nfEAA","a2D5f000000p19iEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19jEAA","0055f000004XdsRAAS","","0491","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDSEA0","false","3.0","","a2E5f000000y1oMEAQ","a2D5f000000p19jEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19kEAA","0055f000004XdsRAAS","","0492","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDREA0","false","3.0","","a2E5f000000y1oMEAQ","a2D5f000000p19kEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19lEAA","0055f000004XdsRAAS","","0494","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDWEA0","false","9000020.0","","a2E5f000000y1oqEAA","a2D5f000000p19lEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19mEAA","0055f000004XdsRAAS","","0496","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDUEA0","false","9000020.0","","a2E5f000000y1oqEAA","a2D5f000000p19mEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19nEAA","0055f000004XdsRAAS","","0497","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDXEA0","false","9000020.0","","a2E5f000000y1oqEAA","a2D5f000000p19nEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19oEAA","0055f000004XdsRAAS","","0501","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","8400010.0","a2E5f000000y1oGEAQ","a2E5f000000y1oGEAQ","a2D5f000000p19oEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19pEAA","0055f000004XdsRAAS","","0502","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","8400000.0","","a2E5f000000y1oGEAQ","a2D5f000000p19pEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19qEAA","0055f000004XdsRAAS","","0504","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDWEA0","false","9500090.0","","a2E5f000000y1mwEAA","a2D5f000000p19qEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19rEAA","0055f000004XdsRAAS","","0506","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDUEA0","false","9500080.0","","a2E5f000000y1mwEAA","a2D5f000000p19rEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19sEAA","0055f000004XdsRAAS","","0510","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDSEA0","false","1.0","","a2E5f000000y1oOEAQ","a2D5f000000p19sEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19tEAA","0055f000004XdsRAAS","","0511","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDREA0","false","1.0","","a2E5f000000y1oOEAQ","a2D5f000000p19tEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19uEAA","0055f000004XdsRAAS","","0512","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","9500020.0","a2E5f000000y1orEAA","a2E5f000000y1oPEAQ","a2D5f000000p19uEAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false",""
"a2D5f000000p19vEAA","0055f000004XdsRAAS","","0513","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","1050.0","a2E5f000000y1oDEAQ","a2E5f000000y1oWEAQ","a2D5f000000p19vEAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false",""
"a2D5f000000p19wEAA","0055f000004XdsRAAS","","0515","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","10.0","a2E5f000000y1orEAA","a2E5f000000y1orEAA","a2D5f000000p19wEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19xEAA","0055f000004XdsRAAS","","0516","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","0.0","","a2E5f000000y1orEAA","a2D5f000000p19xEAA","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p19yEAA","0055f000004XdsRAAS","","0518","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","9500000.0","","a2E5f000000y1oQEAQ","a2D5f000000p19yEAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false",""
"a2D5f000000p19zEAA","0055f000004XdsRAAS","","0520","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","9000070.0","","a2E5f000000y1oVEAQ","a2D5f000000p19zEAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false",""
"a2D5f000000p1A0EAI","0055f000004XdsRAAS","","0521","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","9500040.0","","a2E5f000000y1oTEAQ","a2D5f000000p1A0EAI","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p1A1EAI","0055f000004XdsRAAS","","0522","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDPEA0","false","9500040.0","","a2E5f000000y1oTEAQ","a2D5f000000p1A1EAI","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p1A2EAI","0055f000004XdsRAAS","","0523","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDPEA0","false","9000070.0","","a2E5f000000y1oVEAQ","a2D5f000000p1A2EAI","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false",""
"a2D5f000000p1A3EAI","0055f000004XdsRAAS","","0524","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","9500030.0","","a2E5f000000y1oUEAQ","a2D5f000000p1A3EAI","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","false",""
"a2D5f000000p1A4EAI","0055f000004XdsRAAS","","0525","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDPEA0","false","9500030.0","","a2E5f000000y1oUEAQ","a2D5f000000p1A4EAI","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","false",""
"a2D5f000000p1A5EAI","0055f000004XdsRAAS","","0526","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","9500080.0","","a2E5f000000y1oSEAQ","a2D5f000000p1A5EAI","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p1A6EAI","0055f000004XdsRAAS","","0527","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDTEA0","false","9500010.0","","a2E5f000000y1oREAQ","a2D5f000000p1A6EAI","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p1A7EAI","0055f000004XdsRAAS","","0528","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDPEA0","false","9500010.0","","a2E5f000000y1oREAQ","a2D5f000000p1A7EAI","false","","false","false","false","false","false","","","","","","false",""
"a2D5f000000p1A8EAI","0055f000004XdsRAAS","","0529","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","2021-11-10T13:29:22.000Z","0055f000004XdsRAAS","","","","","","a2B5f000000TqDPEA0","false","9500020.0","a2E5f000000y1orEAA","a2E5f000000y1oPEAQ","a2D5f000000p1A8EAI","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false",""
